Brand,Model,Price,Rating,Reviews,RAM(GB),ROM(GB),Battery(mAh),Screen_Size(inch),Camera
Samsung,Samsung Galaxy A36 5G,"₹36,999",4.4,244 Ratings & 15 Reviews,12.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy M55 5G,"₹21,782",4.1,116 Ratings & 11 Reviews,12.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A17 5G,"₹18,889",4.3,177 Ratings & 8 Reviews,6.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A06,"₹8,999",4.1,337 Ratings & 21 Reviews,4.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A36 5G,"₹33,999",4.3,"1,593 Ratings & 123 Reviews",8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy M17 5G,"₹13,480",4.0,5 Ratings & 0 Reviews,4.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy M16 5G,"₹16,998",4.3,211 Ratings & 9 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy M17 5G,"₹17,978",4.0,3 Ratings & 1 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy S24 Ultra 5G,"₹1,06,990",4.6,"6,990 Ratings & 523 Reviews",12.0,512.0,5000,6.8,200MP
Samsung,Samsung Galaxy A26 5G,"₹23,999",4.0,234 Ratings & 28 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A06,"₹8,799",4.1,337 Ratings & 21 Reviews,4.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy M17 5G,"₹13,534",4.0,5 Ratings & 0 Reviews,4.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A36 5G,"₹36,999",4.4,244 Ratings & 15 Reviews,12.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A17 5G,"₹18,999",4.3,177 Ratings & 8 Reviews,6.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy S25 5G,"₹92,999",4.6,"2,651 Ratings & 303 Reviews",12.0,512.0,4000,6.2,50MP
Samsung,Samsung Galaxy S25 Edge 5G,"₹89,999",4.8,34 Ratings & 2 Reviews,12.0,256.0,3900,6.657,200MP
Samsung,Samsung galaxy M15 5G,"₹16,999",4.1,294 Ratings & 17 Reviews,8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy F16 5G,"₹10,749",4.1,"4,063 Ratings & 247 Reviews",4.0,128.0,5000,6.657,50MP
Samsung,Samsung Galaxy A17 5G,"₹20,349",4.3,157 Ratings & 8 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F17 5G,"₹15,999",4.0,48 Ratings & 3 Reviews,6.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy Z Flip6 5G,"₹69,999",4.3,186 Ratings & 15 Reviews,12.0,256.0,4000,6.7,50MP
Samsung,Samsung Galaxy A56 5G,"₹41,999",4.3,641 Ratings & 47 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy S21 FE 5G,"₹39,999",4.3,"1,53,418 Ratings & 14,093 Reviews",8.0,128.0,4500,6.4,12MP
Samsung,Samsung Galaxy A26 5G,"₹26,999",4.0,234 Ratings & 28 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy F12,"₹12,999",4.3,"3,02,625 Ratings & 23,206 Reviews",4.0,64.0,6000,6.515,48MP
Samsung,Samsung Galaxy F36 5G,"₹20,499",4.2,"3,615 Ratings & 257 Reviews",8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy M34 5G,"₹24,999",4.3,585 Ratings & 22 Reviews,8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy S21 FE 5G,"₹39,999",4.3,"1,53,418 Ratings & 14,093 Reviews",8.0,128.0,4500,6.4,12MP
Samsung,Samsung Galaxy M55 5G,"₹17,999",3.6,221 Ratings & 12 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F55 5G,"₹24,999",4.0,"3,127 Ratings & 252 Reviews",8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy M55 5G,"₹21,716",4.1,116 Ratings & 11 Reviews,12.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A16 5G,"₹21,999",4.2,"3,729 Ratings & 203 Reviews",8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy F05,"₹6,499",4.2,"75,205 Ratings & 4,067 Reviews",4.0,64.0,5000,6.74,50MP
Samsung,Samsung Galaxy S25 FE 5G,"₹77,999",4.7,30 Ratings & 1 Reviews,8.0,512.0,4900,6.7,50MP
Samsung,Samsung S25 Ultra,"₹1,24,999",4.4,14 Ratings & 0 Reviews,12.0,256.0,5000,6.9,200MP
Samsung,Samsung Galaxy Z Flip5,"₹99,999",4.4,858 Ratings & 50 Reviews,8.0,256.0,3700,6.7,12MP
Samsung,Samsung Galaxy A26 5G,"₹23,999",4.0,234 Ratings & 28 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F55 5G,"₹24,999",4.0,"3,127 Ratings & 252 Reviews",8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A56 5G,"₹38,999",4.3,641 Ratings & 47 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung galaxy M15 5G,"₹16,999",4.1,294 Ratings & 17 Reviews,8.0,128.0,6000,6.5,50MP
Samsung,Samsung M55s 5G,"₹27,950",4.2,21 Ratings & 3 Reviews,,,5000,6.8,50MP
Samsung,Samsung Galaxy F34 5G,"₹21,999",4.2,"16,335 Ratings & 1,179 Reviews",8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy F15 5G,"₹15,998",4.2,"35,681 Ratings & 2,640 Reviews",6.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy F34 5G,"₹19,999",4.2,"47,635 Ratings & 3,529 Reviews",6.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy F16 5G,"₹10,749",4.1,"4,063 Ratings & 247 Reviews",4.0,128.0,5000,6.657,50MP
Samsung,Samsung Galaxy A36 5G,"₹28,850",4.3,"1,593 Ratings & 123 Reviews",8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A17 5G,"₹23,496",4.3,157 Ratings & 8 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A17 5G,"₹20,489",4.3,157 Ratings & 8 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F15 5G,"₹15,999",4.2,"14,275 Ratings & 1,107 Reviews",4.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy M07,"₹7,425",,,4.0,64.0,5000,6.7,50MP
Samsung,Samsung Galaxy M56 5G,"₹22,219",4.4,522 Ratings & 35 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F55 5G,"₹22,978",4.1,996 Ratings & 106 Reviews,12.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A06 5G,"₹10,740",4.1,"2,009 Ratings & 127 Reviews",4.0,64.0,5000,6.7,50MP
Samsung,Samsung Galaxy M34 5G without charger,"₹17,999",4.3,"5,731 Ratings & 354 Reviews",6.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy A34 5G,"₹23,990",4.3,"7,167 Ratings & 558 Reviews",8.0,128.0,5000,6.6,48MP
Samsung,Samsung Galaxy F17 5G,"₹14,499",4.1,32 Ratings & 5 Reviews,4.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy M55 5G,"₹25,599",3.6,221 Ratings & 12 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A34 5G,"₹23,990",4.3,"7,167 Ratings & 558 Reviews",8.0,128.0,5000,6.6,48MP
Samsung,Samsung Galaxy F17 5G,"₹14,499",4.1,32 Ratings & 5 Reviews,4.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy M55 5G,"₹25,599",3.6,221 Ratings & 12 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A17 5G,"₹23,135",4.3,157 Ratings & 8 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy M33 5G,"₹20,999",4.2,"5,110 Ratings & 332 Reviews",8.0,128.0,6000,6.6,50MP
Samsung,Samsung Galaxy F22,"₹14,999",4.3,"1,06,863 Ratings & 9,781 Reviews",4.0,64.0,6000,6.4,48MP
Samsung,Samsung Galaxy A04,"₹9,999",3.8,245 Ratings & 11 Reviews,4.0,64.0,5000,6.5,50MP
Samsung,Samsung Galaxy A53,"₹31,999",4.1,925 Ratings & 92 Reviews,6.0,128.0,5000,6.5,64MP
Samsung,Samsung Galaxy M04,"₹8,999",4.1,"13,337 Ratings & 706 Reviews",4.0,64.0,5000,6.5,13MP
Samsung,Samsung Galaxy F22,"₹14,999",4.3,"1,06,863 Ratings & 9,781 Reviews",4.0,64.0,6000,6.4,48MP
Samsung,Samsung Galaxy A16 5G,"₹16,399",4.2,"3,729 Ratings & 203 Reviews",8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A56 5G,"₹41,999",4.3,641 Ratings & 47 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy A07 LTE,"₹7,990",,,4.0,64.0,5000,6.7,50MP
Samsung,Samsung Galaxy A07 LTE,"₹7,990",,,4.0,64.0,5000,6.7,50MP
Samsung,Samsung Galaxy A07 LTE,"₹7,990",,,4.0,64.0,5000,6.7,50MP
Samsung,Samsung Galaxy F12,"₹13,999",4.3,"3,02,625 Ratings & 23,206 Reviews",4.0,128.0,6000,6.515,48MP
Samsung,Samsung Galaxy F15 5G,"₹16,447",4.2,"4,205 Ratings & 238 Reviews",8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy A73 5G,"₹41,999",4.2,"1,890 Ratings & 224 Reviews",8.0,128.0,5000,6.7,108MP
Samsung,Samsung Galaxy A06,"₹9,999",4.1,337 Ratings & 21 Reviews,4.0,64.0,5000,6.7,50MP
Samsung,Samsung Galaxy F42 5G,"₹20,999",4.1,"10,643 Ratings & 984 Reviews",6.0,128.0,5000,6.6,64MP
Samsung,Samsung Galaxy F15 5G,"₹15,990",4.2,"14,275 Ratings & 1,107 Reviews",4.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy A13,"₹14,999",4.1,"1,032 Ratings & 64 Reviews",4.0,64.0,5000,6.6,50MP
Samsung,Samsung Galaxy S24 Exynos 5G,"₹89,999",4.6,"8,298 Ratings & 438 Reviews",8.0,512.0,4000,6.2,50MP
Samsung,Samsung Galaxy F42 5G,"₹22,999",4.1,"6,521 Ratings & 601 Reviews",8.0,128.0,5000,6.6,64MP
Samsung,Samsung Galaxy F02s,"₹9,499",4.2,"4,570 Ratings & 365 Reviews",3.0,32.0,5000,6.515,13MP
Samsung,Samsung Galaxy A26 5G,"₹26,999",4.0,234 Ratings & 28 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy F22,"₹16,999",4.3,"68,451 Ratings & 5,995 Reviews",6.0,128.0,6000,6.4,48MP
Samsung,Samsung Galaxy A73 5G,"₹41,999",4.2,"1,890 Ratings & 224 Reviews",8.0,128.0,5000,6.7,108MP
Samsung,Samsung Galaxy A25 5G,"₹26,999",4.2,404 Ratings & 19 Reviews,8.0,128.0,5000,6.5,50MP
Samsung,Samsung Galaxy A14 5G,"₹17,999",4.2,"46,893 Ratings & 2,098 Reviews",4.0,128.0,5000,6.6,50MP
Samsung,Samsung Galaxy F56 5G,"₹26,190",4.4,216 Ratings & 13 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F12,"₹12,999",4.3,"3,02,625 Ratings & 23,206 Reviews",4.0,64.0,6000,6.515,48MP
Samsung,Samsung Galaxy A23 5G,"₹21,999",4.1,"3,150 Ratings & 192 Reviews",6.0,128.0,5000,6.6,50MP
Samsung,Samsung Galaxy A13,"₹15,999",4.1,"1,032 Ratings & 64 Reviews",4.0,128.0,5000,6.6,50MP
Samsung,Samsung Galaxy F62,"₹25,999",4.3,"30,999 Ratings & 3,607 Reviews",8.0,128.0,7000,6.7,64MP
Samsung,Samsung A26 5G,"₹25,299",,,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy F62,"₹23,999",4.2,"91,899 Ratings & 10,963 Reviews",6.0,128.0,7000,6.7,64MP
Samsung,Samsung Galaxy A04,"₹9,999",3.8,245 Ratings & 11 Reviews,4.0,64.0,5000,6.5,50MP
Samsung,Samsung Galaxy A25 5G,"₹26,999",4.2,404 Ratings & 19 Reviews,8.0,128.0,5000,6.5,50MP
Samsung,Samsung Galaxy Z Flip7 5G,"₹1,09,999",4.5,66 Ratings & 2 Reviews,12.0,256.0,4300,6.9,50MP
Samsung,Samsung Galaxy F41,"₹15,999",4.3,"3,94,228 Ratings & 41,560 Reviews",6.0,64.0,6000,6.4,64MP
Samsung,Samsung Galaxy F42 5G,"₹22,999",4.1,"6,521 Ratings & 601 Reviews",8.0,128.0,5000,6.6,64MP
Samsung,Samsung Galaxy A70s,"₹30,500",4.3,"1,860 Ratings & 182 Reviews",8.0,128.0,4500,6.7,64MP
Samsung,Samsung Galaxy A23,"₹21,600",4.3,707 Ratings & 38 Reviews,8.0,128.0,5000,6.6,50MP
Samsung,Samsung Galaxy A14,"₹16,499",3.9,213 Ratings & 14 Reviews,4.0,64.0,5000,6.6,50MP
Samsung,Samsung Galaxy A25 5G,"₹26,999",4.2,404 Ratings & 19 Reviews,8.0,128.0,5000,6.5,50MP
Samsung,Samsung Galaxy A51,"₹25,999",4.3,"10,863 Ratings & 1,169 Reviews",6.0,128.0,4000,6.5,48MP
Samsung,Samsung Galaxy F22,"₹16,999",4.3,"68,451 Ratings & 5,995 Reviews",6.0,128.0,6000,6.4,48MP
Samsung,Samsung Galaxy A51,"₹25,999",4.3,"10,863 Ratings & 1,169 Reviews",6.0,128.0,4000,6.5,48MP
Samsung,Samsung Galaxy F22,"₹16,999",4.3,"68,451 Ratings & 5,995 Reviews",6.0,128.0,6000,6.4,48MP
Samsung,Samsung Galaxy A04e,"₹8,499",4.1,162 Ratings & 9 Reviews,3.0,64.0,5000,6.5,13MP
Samsung,Samsung Galaxy F12,"₹12,999",4.3,"3,02,625 Ratings & 23,206 Reviews",4.0,64.0,6000,6.515,48MP
Samsung,Samsung Galaxy A23,"₹16,990",4.3,707 Ratings & 38 Reviews,8.0,128.0,5000,6.6,50MP
Samsung,Samsung M15 Prime Edition,"₹15,998",4.4,603 Ratings & 40 Reviews,6.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy M34 5G without charger,"₹24,999",4.3,"1,191 Ratings & 93 Reviews",8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy F13,"₹10,999",4.3,"2,11,483 Ratings & 11,681 Reviews",4.0,64.0,6000,6.6,50MP
Samsung,Samsung Galaxy A04s,"₹9,999",4.2,261 Ratings & 14 Reviews,4.0,64.0,5000,6.5,50MP
Samsung,Samsung Galaxy A2 Core,"₹5,900",4.2,"3,365 Ratings & 257 Reviews",1.0,16.0,2600,5.0,5MP
Samsung,Samsung Galaxy A25 5G,"₹29,999",4.2,404 Ratings & 19 Reviews,8.0,256.0,5000,6.5,50MP
Samsung,Samsung Galaxy F13,"₹11,999",4.3,"2,11,483 Ratings & 11,681 Reviews",4.0,128.0,6000,6.6,50MP
Samsung,Samsung Galaxy On Nxt,"₹11,200",4.3,"3,63,918 Ratings & 53,727 Reviews",3.0,16.0,3300,5.5,13MP
Samsung,Samsung Galaxy F14 5G,"₹14,490",4.2,"1,28,547 Ratings & 8,919 Reviews",6.0,128.0,6000,6.6,50MP
Samsung,Samsung Galaxy M34 5G without charger,"₹24,999",4.3,"1,191 Ratings & 93 Reviews",8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy A26 5G,"₹26,999",4.0,234 Ratings & 28 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy F23 5G,"₹12,999",4.2,"49,472 Ratings & 3,569 Reviews",4.0,128.0,5000,6.6,50MP
Samsung,Samsung Galaxy Note 20,"₹86,000",4.3,107 Ratings & 8 Reviews,8.0,256.0,4300,6.7,64MP
Samsung,Samsung Galaxy A32,"₹24,999",4.1,"2,563 Ratings & 198 Reviews",6.0,128.0,5000,6.4,64MP
Samsung,Samsung Galaxy A80,"₹52,000",4.4,"5,275 Ratings & 688 Reviews",8.0,128.0,3700,6.7,48MP
Samsung,Samsung Galaxy A10,"₹8,700",4.4,"13,177 Ratings & 1,027 Reviews",2.0,32.0,3400,6.2,13MP
Samsung,Samsung Galaxy A73 5G,"₹44,999",4.2,"1,890 Ratings & 224 Reviews",8.0,256.0,5000,6.7,108MP
Samsung,Samsung Galaxy A14,"₹16,499",3.9,213 Ratings & 14 Reviews,4.0,64.0,5000,6.6,50MP
Samsung,Samsung Galaxy A12,"₹10,498",4.2,"4,919 Ratings & 377 Reviews",4.0,64.0,5000,6.5,48MP
Samsung,Samsung Galaxy M34 5G without charger,"₹24,999",4.3,"1,191 Ratings & 93 Reviews",8.0,128.0,6000,6.5,50MP
Samsung,Samsung Galaxy A26 5G,"₹26,999",4.0,234 Ratings & 28 Reviews,8.0,256.0,5000,6.7,50MP
Samsung,Samsung Galaxy Note 20,"₹86,000",4.3,107 Ratings & 8 Reviews,8.0,256.0,4300,6.7,64MP
Samsung,Samsung Galaxy A32,"₹24,999",4.1,"2,563 Ratings & 198 Reviews",6.0,128.0,5000,6.4,64MP
Samsung,Samsung Galaxy A73 5G,"₹44,999",4.2,"1,890 Ratings & 224 Reviews",8.0,256.0,5000,6.7,108MP
Samsung,Samsung Galaxy A80,"₹52,000",4.4,"5,275 Ratings & 688 Reviews",8.0,128.0,3700,6.7,48MP
Samsung,Samsung Galaxy A10,"₹8,700",4.4,"13,177 Ratings & 1,027 Reviews",2.0,32.0,3400,6.2,13MP
Samsung,Samsung Galaxy On6,"₹10,599",4.4,"1,01,214 Ratings & 9,208 Reviews",4.0,64.0,3000,5.6,13MP
Samsung,Samsung Galaxy A14,"₹16,499",3.9,213 Ratings & 14 Reviews,4.0,64.0,5000,6.6,50MP
Samsung,Samsung Galaxy A12,"₹10,498",4.2,"4,919 Ratings & 377 Reviews",4.0,64.0,5000,6.5,48MP
Samsung,Samsung Galaxy S20+,"₹39,990",4.4,"19,730 Ratings & 2,863 Reviews",8.0,128.0,4500,6.7,10MP
Samsung,Samsung Galaxy F62,"₹23,999",4.2,"91,899 Ratings & 10,963 Reviews",6.0,128.0,7000,6.7,64MP
Samsung,Samsung Galaxy A50,"₹21,000",4.3,"67,886 Ratings & 6,111 Reviews",4.0,64.0,4000,6.4,25MP
Samsung,Samsung Galaxy A30s,"₹18,900",4.3,"4,349 Ratings & 321 Reviews",4.0,64.0,4000,6.4,25MP
Samsung,Samsung S25 5G,"₹73,999",,,12.0,256.0,4000,6.0,50MP
Samsung,Samsung Galaxy A26 5G,"₹23,999",4.0,234 Ratings & 28 Reviews,8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy A50,"₹24,000",4.4,"11,347 Ratings & 982 Reviews",6.0,64.0,4000,6.4,25MP
Samsung,Samsung Galaxy A31,"₹16,999",4.3,"14,512 Ratings & 1,223 Reviews",6.0,128.0,5000,6.4,48MP
Samsung,Samsung Galaxy On Max,"₹19,900",4.3,"1,24,502 Ratings & 20,853 Reviews",4.0,32.0,3300,5.7,13MP
Samsung,Samsung Galaxy On Max,"₹19,900",4.3,"1,24,502 Ratings & 20,853 Reviews",4.0,32.0,3300,5.7,13MP
Samsung,Samsung Galaxy A50,"₹24,000",4.4,"11,347 Ratings & 982 Reviews",6.0,64.0,4000,6.4,25MP
Samsung,Samsung Galaxy S24 Exynos 5G,"₹55,999",4.6,"8,298 Ratings & 438 Reviews",8.0,256.0,4000,6.2,50MP
Samsung,Samsung Galaxy S25 5G,"₹92,999",4.6,"2,651 Ratings & 303 Reviews",12.0,512.0,4000,6.2,50MP
Samsung,Samsung Galaxy S25 Ultra 5G,"₹1,41,999",4.6,"2,409 Ratings & 245 Reviews",12.0,512.0,5000,6.9,200MP
Samsung,Samsung Galaxy S23 5G,"₹44,999",4.6,"81,045 Ratings & 5,439 Reviews",8.0,128.0,3900,6.1,50MP
Samsung,Samsung Galaxy Z Fold7 5G,"₹1,86,999",4.6,137 Ratings & 3 Reviews,12.0,512.0,4400,8.0,200MP
Samsung,Samsung Galaxy Z Fold7 5G,"₹1,74,999",4.6,137 Ratings & 3 Reviews,12.0,256.0,4400,8.0,200MP
Samsung,Samsung Galaxy S23 FE,"₹34,999",4.4,"74,853 Ratings & 4,431 Reviews",8.0,128.0,4500,6.4,50MP
Samsung,Samsung Galaxy S24 Exynos 5G,"₹49,999",4.6,"8,298 Ratings & 438 Reviews",8.0,128.0,4000,6.2,50MP
Samsung,Samsung Galaxy A36 5G,"₹27,595",4.3,"1,593 Ratings & 123 Reviews",8.0,128.0,5000,6.7,50MP
Samsung,Samsung Galaxy S25 Edge 5G,"₹1,01,999",4.8,34 Ratings & 2 Reviews,12.0,512.0,3900,6.657,200MP
Samsung,Samsung Galaxy S25 Ultra 5G,"₹1,41,999",4.6,"2,409 Ratings & 245 Reviews",12.0,512.0,5000,6.9,200MP
